timestamp,price,volume,open,high,low,close
2024-01-15 14:34:00,149.84,1367,149.84,149.84,149.84,149.84
2024-01-15 14:35:00,151.44,808,151.44,151.44,151.44,151.44
2024-01-15 14:36:00,154.11,1373,154.11,154.11,154.11,154.11
2024-01-15 14:37:00,158.32,551,158.32,158.32,158.32,158.32
2024-01-15 14:38:00,153.78,2853,153.78,153.78,153.78,153.78
2024-01-15 14:39:00,150.9,1035,150.9,150.9,150.9,150.9
2024-01-15 14:40:00,158.55,100,158.55,158.55,158.55,158.55
2024-01-15 14:41:00,151.68,947,151.68,151.68,151.68,151.68
2024-01-15 14:42:00,151.87,242,151.87,151.87,151.87,151.87
2024-01-15 14:43:00,151.29,304,151.29,151.29,151.29,151.29
2024-01-15 14:44:00,153.12,2869,153.12,153.12,153.12,153.12
2024-01-15 14:45:00,149.27,6354,149.27,149.27,149.27,149.27
2024-01-15 14:46:00,149.43,372,149.43,149.43,149.43,149.43
2024-01-15 14:47:00,151.09,931,151.09,151.09,151.09,151.09
2024-01-15 14:48:00,157.1,657,157.1,157.1,157.1,157.1
2024-01-15 14:49:00,150.34,1985,150.34,150.34,150.34,150.34
2024-01-15 14:50:00,150.48,2702,150.48,150.48,150.48,150.48
2024-01-15 14:51:00,151.95,139,151.95,151.95,151.95,151.95
2024-01-15 14:52:00,155.95,2875,155.95,155.95,155.95,155.95
2024-01-15 14:53:00,154.86,1082,154.86,154.86,154.86,154.86
2024-01-15 14:54:00,150.92,5522,150.92,150.92,150.92,150.92
2024-01-15 14:55:00,157.2,2303,157.2,157.2,157.2,157.2
2024-01-15 14:56:00,152.89,1439,152.89,152.89,152.89,152.89
2024-01-15 14:57:00,153.83,6600,153.83,153.83,153.83,153.83
2024-01-15 14:58:00,150.55,6587,150.55,150.55,150.55,150.55
2024-01-15 14:59:00,157.91,1213,157.91,157.91,157.91,157.91
2024-01-15 15:00:00,156.05,382,156.05,156.05,156.05,156.05
2024-01-15 15:01:00,153.99,634,153.99,153.99,153.99,153.99
2024-01-15 15:02:00,155.74,611,155.74,155.74,155.74,155.74
2024-01-15 15:03:00,151.62,3604,151.62,151.62,151.62,151.62
2024-01-15 15:04:00,154.72,4388,154.72,154.72,154.72,154.72
2024-01-15 15:05:00,155.51,4639,155.51,155.51,155.51,155.51
2024-01-15 15:06:00,156.27,2862,156.27,156.27,156.27,156.27
2024-01-15 15:07:00,154.39,739,154.39,154.39,154.39,154.39
2024-01-15 15:08:00,147.58,3587,147.58,147.58,147.58,147.58
2024-01-15 15:09:00,157.99,3400,157.99,157.99,157.99,157.99
2024-01-15 15:10:00,151.06,10000,151.06,151.06,151.06,151.06
2024-01-15 15:11:00,155.64,1202,155.64,155.64,155.64,155.64
2024-01-15 15:12:00,151.09,2319,151.09,151.09,151.09,151.09
2024-01-15 15:13:00,154.98,3138,154.98,154.98,154.98,154.98
2024-01-15 15:14:00,154.14,6254,154.14,154.14,154.14,154.14
2024-01-15 15:15:00,154.29,561,154.29,154.29,154.29,154.29
2024-01-15 15:16:00,152.16,6179,152.16,152.16,152.16,152.16
2024-01-15 15:17:00,152.71,3783,152.71,152.71,152.71,152.71
2024-01-15 15:18:00,154.59,552,154.59,154.59,154.59,154.59
2024-01-15 15:19:00,157.56,9252,157.56,157.56,157.56,157.56
2024-01-15 15:20:00,157.06,635,157.06,157.06,157.06,157.06
2024-01-15 15:21:00,155.35,642,155.35,155.35,155.35,155.35
2024-01-15 15:22:00,151.66,1448,151.66,151.66,151.66,151.66
2024-01-15 15:23:00,155.51,10000,155.51,155.51,155.51,155.51
2024-01-15 15:24:00,153.65,2557,153.65,153.65,153.65,153.65
2024-01-15 15:25:00,153.56,2353,153.56,153.56,153.56,153.56
2024-01-15 15:26:00,148.48,172,148.48,148.48,148.48,148.48
2024-01-15 15:27:00,151.88,2398,151.88,151.88,151.88,151.88
2024-01-15 15:28:00,154.62,432,154.62,154.62,154.62,154.62
2024-01-15 15:29:00,151.6,2851,151.6,151.6,151.6,151.6
2024-01-15 15:30:00,152.23,867,152.23,152.23,152.23,152.23
2024-01-16 09:15:00,160.95,8009,160.95,160.95,160.95,160.95
2024-01-16 09:16:00,159.12,100,159.12,159.12,159.12,159.12
2024-01-16 09:17:00,155.87,6650,155.87,155.87,155.87,155.87
2024-01-16 09:18:00,154.59,1672,154.59,154.59,154.59,154.59
2024-01-16 09:19:00,150.46,1833,150.46,150.46,150.46,150.46
2024-01-16 09:20:00,153.55,10000,153.55,153.55,153.55,153.55
2024-01-16 09:21:00,151.15,2244,151.15,151.15,151.15,151.15
2024-01-16 09:22:00,156.96,4433,156.96,156.96,156.96,156.96
2024-01-16 09:23:00,154.14,3859,154.14,154.14,154.14,154.14
2024-01-16 09:24:00,151.85,6467,151.85,151.85,151.85,151.85
2024-01-16 09:25:00,152.27,7820,152.27,152.27,152.27,152.27
2024-01-16 09:26:00,146.61,10000,146.61,146.61,146.61,146.61
2024-01-16 09:27:00,144.31,5420,144.31,144.31,144.31,144.31
2024-01-16 09:28:00,155.73,100,155.73,155.73,155.73,155.73
2024-01-16 09:29:00,153.06,6785,153.06,153.06,153.06,153.06
2024-01-16 09:30:00,159.27,4472,159.27,159.27,159.27,159.27
2024-01-16 09:31:00,158.04,274,158.04,158.04,158.04,158.04
2024-01-16 09:32:00,155.33,1354,155.33,155.33,155.33,155.33
2024-01-16 09:33:00,156.55,709,156.55,156.55,156.55,156.55
2024-01-16 09:34:00,155.61,619,155.61,155.61,155.61,155.61
2024-01-16 09:35:00,151.59,10000,151.59,151.59,151.59,151.59
2024-01-16 09:36:00,154.57,5281,154.57,154.57,154.57,154.57
2024-01-16 09:37:00,148.05,2086,148.05,148.05,148.05,148.05
2024-01-16 09:38:00,148.82,1757,148.82,148.82,148.82,148.82
2024-01-16 09:39:00,150.38,100,150.38,150.38,150.38,150.38
2024-01-16 09:40:00,153.19,100,153.19,153.19,153.19,153.19
2024-01-16 09:41:00,149.26,1499,149.26,149.26,149.26,149.26
2024-01-16 09:42:00,148.82,3537,148.82,148.82,148.82,148.82
2024-01-16 09:43:00,153.89,1804,153.89,153.89,153.89,153.89
2024-01-16 09:44:00,152.89,1674,152.89,152.89,152.89,152.89
2024-01-16 09:45:00,157.81,1622,157.81,157.81,157.81,157.81
2024-01-16 09:46:00,153.99,1240,153.99,153.99,153.99,153.99
2024-01-16 09:47:00,148.56,785,148.56,148.56,148.56,148.56
2024-01-16 09:48:00,153.59,4633,153.59,153.59,153.59,153.59
2024-01-16 09:49:00,156.83,5415,156.83,156.83,156.83,156.83
2024-01-16 09:50:00,154.9,654,154.9,154.9,154.9,154.9
2024-01-16 09:51:00,152.29,2103,152.29,152.29,152.29,152.29
2024-01-16 09:52:00,157.87,5542,157.87,157.87,157.87,157.87
2024-01-16 09:53:00,147.84,197,147.84,147.84,147.84,147.84
2024-01-16 09:54:00,155.79,100,155.79,155.79,155.79,155.79
2024-01-16 09:55:00,158.13,198,158.13,158.13,158.13,158.13
2024-01-16 09:56:00,151.61,805,151.61,151.61,151.61,151.61
2024-01-16 09:57:00,150.83,2232,150.83,150.83,150.83,150.83
2024-01-16 09:58:00,153.05,4010,153.05,153.05,153.05,153.05
2024-01-16 09:59:00,154.35,1298,154.35,154.35,154.35,154.35
2024-01-16 10:00:00,149.21,3307,149.21,149.21,149.21,149.21
2024-01-16 10:01:00,151.76,4396,151.76,151.76,151.76,151.76
2024-01-16 10:02:00,153.75,946,153.75,153.75,153.75,153.75
2024-01-16 10:03:00,152.3,100,152.3,152.3,152.3,152.3
2024-01-16 10:04:00,151.0,262,151.0,151.0,151.0,151.0
2024-01-16 10:05:00,153.68,903,153.68,153.68,153.68,153.68
2024-01-16 10:06:00,151.77,107,151.77,151.77,151.77,151.77
2024-01-16 10:07:00,146.83,2018,146.83,146.83,146.83,146.83
2024-01-16 10:08:00,156.07,188,156.07,156.07,156.07,156.07
2024-01-16 10:09:00,155.07,1998,155.07,155.07,155.07,155.07
2024-01-16 10:10:00,151.98,3567,151.98,151.98,151.98,151.98
2024-01-16 10:11:00,154.16,1074,154.16,154.16,154.16,154.16
2024-01-16 10:12:00,151.45,918,151.45,151.45,151.45,151.45
2024-01-16 10:13:00,148.58,203,148.58,148.58,148.58,148.58
2024-01-16 10:14:00,152.63,618,152.63,152.63,152.63,152.63
2024-01-16 10:15:00,153.79,685,153.79,153.79,153.79,153.79
2024-01-16 10:16:00,157.19,336,157.19,157.19,157.19,157.19
2024-01-16 10:17:00,149.77,221,149.77,149.77,149.77,149.77
2024-01-16 10:18:00,145.55,536,145.55,145.55,145.55,145.55
2024-01-16 10:19:00,152.41,2298,152.41,152.41,152.41,152.41
2024-01-16 10:20:00,146.72,1886,146.72,146.72,146.72,146.72
2024-01-16 10:21:00,156.1,1049,156.1,156.1,156.1,156.1
2024-01-16 10:22:00,152.63,164,152.63,152.63,152.63,152.63
2024-01-16 10:23:00,150.27,847,150.27,150.27,150.27,150.27
2024-01-16 10:24:00,146.52,1385,146.52,146.52,146.52,146.52
2024-01-16 10:25:00,151.84,350,151.84,151.84,151.84,151.84
2024-01-16 10:26:00,158.68,344,158.68,158.68,158.68,158.68
2024-01-16 10:27:00,154.89,449,154.89,154.89,154.89,154.89
2024-01-16 10:28:00,150.62,904,150.62,150.62,150.62,150.62
2024-01-16 10:29:00,154.78,1652,154.78,154.78,154.78,154.78
2024-01-16 10:30:00,153.72,762,153.72,153.72,153.72,153.72
2024-01-16 10:31:00,156.22,293,156.22,156.22,156.22,156.22
2024-01-16 10:32:00,151.55,433,151.55,151.55,151.55,151.55
2024-01-16 10:33:00,152.86,1240,152.86,152.86,152.86,152.86
2024-01-16 10:34:00,150.23,1250,150.23,150.23,150.23,150.23
2024-01-16 10:35:00,152.48,104,152.48,152.48,152.48,152.48
2024-01-16 10:36:00,152.36,2833,152.36,152.36,152.36,152.36
2024-01-16 10:37:00,153.33,321,153.33,153.33,153.33,153.33
2024-01-16 10:38:00,155.56,2676,155.56,155.56,155.56,155.56
2024-01-16 10:39:00,152.47,157,152.47,152.47,152.47,152.47
2024-01-16 10:40:00,154.82,1593,154.82,154.82,154.82,154.82
2024-01-16 10:41:00,151.62,1555,151.62,151.62,151.62,151.62
2024-01-16 10:42:00,154.5,2470,154.5,154.5,154.5,154.5
2024-01-16 10:43:00,145.2,3047,145.2,145.2,145.2,145.2
2024-01-16 10:44:00,145.14,100,145.14,145.14,145.14,145.14
2024-01-16 10:45:00,149.4,1893,149.4,149.4,149.4,149.4
2024-01-16 10:46:00,152.99,884,152.99,152.99,152.99,152.99
2024-01-16 10:47:00,145.54,3064,145.54,145.54,145.54,145.54
2024-01-16 10:48:00,152.33,3315,152.33,152.33,152.33,152.33
2024-01-16 10:49:00,151.94,226,151.94,151.94,151.94,151.94
2024-01-16 10:50:00,154.52,865,154.52,154.52,154.52,154.52
2024-01-16 10:51:00,151.34,158,151.34,151.34,151.34,151.34
2024-01-16 10:52:00,153.03,4355,153.03,153.03,153.03,153.03
2024-01-16 10:53:00,152.22,4027,152.22,152.22,152.22,152.22
2024-01-16 10:54:00,151.94,628,151.94,151.94,151.94,151.94
2024-01-16 10:55:00,149.67,1662,149.67,149.67,149.67,149.67
2024-01-16 10:56:00,149.55,190,149.55,149.55,149.55,149.55
2024-01-16 10:57:00,150.53,2471,150.53,150.53,150.53,150.53
2024-01-16 10:58:00,148.23,629,148.23,148.23,148.23,148.23
2024-01-16 10:59:00,147.71,915,147.71,147.71,147.71,147.71
2024-01-16 11:00:00,146.74,1013,146.74,146.74,146.74,146.74
2024-01-16 11:01:00,146.43,1660,146.43,146.43,146.43,146.43
2024-01-16 11:02:00,150.47,100,150.47,150.47,150.47,150.47
2024-01-16 11:03:00,147.94,3016,147.94,147.94,147.94,147.94
2024-01-16 11:04:00,147.17,238,147.17,147.17,147.17,147.17
2024-01-16 11:05:00,154.91,3504,154.91,154.91,154.91,154.91
2024-01-16 11:06:00,155.41,3372,155.41,155.41,155.41,155.41
2024-01-16 11:07:00,150.67,1262,150.67,150.67,150.67,150.67
2024-01-16 11:08:00,150.88,1410,150.88,150.88,150.88,150.88
2024-01-16 11:09:00,149.88,1533,149.88,149.88,149.88,149.88
2024-01-16 11:10:00,152.3,628,152.3,152.3,152.3,152.3
2024-01-16 11:11:00,153.31,100,153.31,153.31,153.31,153.31
2024-01-16 11:12:00,149.56,2566,149.56,149.56,149.56,149.56
2024-01-16 11:13:00,157.18,1800,157.18,157.18,157.18,157.18
2024-01-16 11:14:00,150.32,2853,150.32,150.32,150.32,150.32
2024-01-16 11:15:00,152.8,426,152.8,152.8,152.8,152.8
2024-01-16 11:16:00,154.21,608,154.21,154.21,154.21,154.21
2024-01-16 11:17:00,144.96,895,144.96,144.96,144.96,144.96
2024-01-16 11:18:00,152.04,259,152.04,152.04,152.04,152.04
2024-01-16 11:19:00,153.69,278,153.69,153.69,153.69,153.69
2024-01-16 11:20:00,151.18,546,151.18,151.18,151.18,151.18
2024-01-16 11:21:00,152.67,593,152.67,152.67,152.67,152.67
2024-01-16 11:22:00,147.07,123,147.07,147.07,147.07,147.07
2024-01-16 11:23:00,157.24,100,157.24,157.24,157.24,157.24
2024-01-16 11:24:00,157.86,1072,157.86,157.86,157.86,157.86
2024-01-16 11:25:00,148.14,5805,148.14,148.14,148.14,148.14
2024-01-16 11:26:00,151.32,417,151.32,151.32,151.32,151.32
2024-01-16 11:27:00,148.19,2556,148.19,148.19,148.19,148.19
2024-01-16 11:28:00,154.75,1106,154.75,154.75,154.75,154.75
2024-01-16 11:29:00,151.62,1004,151.62,151.62,151.62,151.62
2024-01-16 11:30:00,151.42,2163,151.42,151.42,151.42,151.42
2024-01-16 11:31:00,155.41,2925,155.41,155.41,155.41,155.41
2024-01-16 11:32:00,150.65,1162,150.65,150.65,150.65,150.65
2024-01-16 11:33:00,148.28,3013,148.28,148.28,148.28,148.28
2024-01-16 11:34:00,151.42,3347,151.42,151.42,151.42,151.42
2024-01-16 11:35:00,149.38,3739,149.38,149.38,149.38,149.38
2024-01-16 11:36:00,152.47,918,152.47,152.47,152.47,152.47
2024-01-16 11:37:00,147.32,866,147.32,147.32,147.32,147.32
2024-01-16 11:38:00,160.4,4638,160.4,160.4,160.4,160.4
2024-01-16 11:39:00,151.34,2475,151.34,151.34,151.34,151.34
2024-01-16 11:40:00,150.79,475,150.79,150.79,150.79,150.79
2024-01-16 11:41:00,151.16,328,151.16,151.16,151.16,151.16
2024-01-16 11:42:00,156.7,3857,156.7,156.7,156.7,156.7
2024-01-16 11:43:00,154.32,2415,154.32,154.32,154.32,154.32
2024-01-16 11:44:00,156.5,2678,156.5,156.5,156.5,156.5
2024-01-16 11:45:00,160.13,1518,160.13,160.13,160.13,160.13
2024-01-16 11:46:00,150.88,862,150.88,150.88,150.88,150.88
2024-01-16 11:47:00,152.33,100,152.33,152.33,152.33,152.33
2024-01-16 11:48:00,156.04,1256,156.04,156.04,156.04,156.04
2024-01-16 11:49:00,145.18,470,145.18,145.18,145.18,145.18
2024-01-16 11:50:00,155.99,2986,155.99,155.99,155.99,155.99
2024-01-16 11:51:00,154.33,691,154.33,154.33,154.33,154.33
2024-01-16 11:52:00,155.28,1992,155.28,155.28,155.28,155.28
2024-01-16 11:53:00,150.88,1076,150.88,150.88,150.88,150.88
2024-01-16 11:54:00,155.65,1385,155.65,155.65,155.65,155.65
2024-01-16 11:55:00,152.73,883,152.73,152.73,152.73,152.73
2024-01-16 11:56:00,151.34,432,151.34,151.34,151.34,151.34
2024-01-16 11:57:00,152.23,832,152.23,152.23,152.23,152.23
2024-01-16 11:58:00,152.9,100,152.9,152.9,152.9,152.9
2024-01-16 11:59:00,150.46,100,150.46,150.46,150.46,150.46
2024-01-16 12:00:00,149.25,793,149.25,149.25,149.25,149.25
2024-01-16 12:01:00,154.18,100,154.18,154.18,154.18,154.18
2024-01-16 12:02:00,152.74,725,152.74,152.74,152.74,152.74
2024-01-16 12:03:00,152.85,3365,152.85,152.85,152.85,152.85
2024-01-16 12:04:00,151.29,2491,151.29,151.29,151.29,151.29
2024-01-16 12:05:00,153.85,670,153.85,153.85,153.85,153.85
2024-01-16 12:06:00,146.44,100,146.44,146.44,146.44,146.44
2024-01-16 12:07:00,156.14,286,156.14,156.14,156.14,156.14
2024-01-16 12:08:00,154.81,747,154.81,154.81,154.81,154.81
2024-01-16 12:09:00,147.57,100,147.57,147.57,147.57,147.57
2024-01-16 12:10:00,151.42,2253,151.42,151.42,151.42,151.42
2024-01-16 12:11:00,150.4,819,150.4,150.4,150.4,150.4
2024-01-16 12:12:00,154.28,345,154.28,154.28,154.28,154.28
2024-01-16 12:13:00,155.47,100,155.47,155.47,155.47,155.47
2024-01-16 12:14:00,150.72,881,150.72,150.72,150.72,150.72
2024-01-16 12:15:00,157.91,100,157.91,157.91,157.91,157.91
2024-01-16 12:16:00,153.37,1146,153.37,153.37,153.37,153.37
2024-01-16 12:17:00,153.46,1977,153.46,153.46,153.46,153.46
2024-01-16 12:18:00,153.78,261,153.78,153.78,153.78,153.78
2024-01-16 12:19:00,151.65,145,151.65,151.65,151.65,151.65
2024-01-16 12:20:00,154.34,1487,154.34,154.34,154.34,154.34
2024-01-16 12:21:00,154.11,408,154.11,154.11,154.11,154.11
2024-01-16 12:22:00,155.99,1038,155.99,155.99,155.99,155.99
2024-01-16 12:23:00,152.67,1676,152.67,152.67,152.67,152.67
2024-01-16 12:24:00,149.03,301,149.03,149.03,149.03,149.03
2024-01-16 12:25:00,148.16,1240,148.16,148.16,148.16,148.16
2024-01-16 12:26:00,152.13,330,152.13,152.13,152.13,152.13
2024-01-16 12:27:00,154.34,147,154.34,154.34,154.34,154.34
2024-01-16 12:28:00,144.33,395,144.33,144.33,144.33,144.33
2024-01-16 12:29:00,148.67,218,148.67,148.67,148.67,148.67
2024-01-16 12:30:00,152.59,749,152.59,152.59,152.59,152.59
2024-01-16 12:31:00,152.48,1798,152.48,152.48,152.48,152.48
2024-01-16 12:32:00,147.64,3481,147.64,147.64,147.64,147.64
2024-01-16 12:33:00,154.42,530,154.42,154.42,154.42,154.42
2024-01-16 12:34:00,148.75,818,148.75,148.75,148.75,148.75
2024-01-16 12:35:00,150.4,567,150.4,150.4,150.4,150.4
2024-01-16 12:36:00,146.42,400,146.42,146.42,146.42,146.42
2024-01-16 12:37:00,152.75,4031,152.75,152.75,152.75,152.75
2024-01-16 12:38:00,151.32,583,151.32,151.32,151.32,151.32
2024-01-16 12:39:00,157.18,167,157.18,157.18,157.18,157.18
2024-01-16 12:40:00,154.71,313,154.71,154.71,154.71,154.71
2024-01-16 12:41:00,154.62,2056,154.62,154.62,154.62,154.62
2024-01-16 12:42:00,153.88,1629,153.88,153.88,153.88,153.88
2024-01-16 12:43:00,152.06,639,152.06,152.06,152.06,152.06
2024-01-16 12:44:00,150.51,711,150.51,150.51,150.51,150.51
2024-01-16 12:45:00,152.75,856,152.75,152.75,152.75,152.75
2024-01-16 12:46:00,154.38,1519,154.38,154.38,154.38,154.38
2024-01-16 12:47:00,148.49,621,148.49,148.49,148.49,148.49
2024-01-16 12:48:00,147.76,470,147.76,147.76,147.76,147.76
2024-01-16 12:49:00,150.73,471,150.73,150.73,150.73,150.73
2024-01-16 12:50:00,156.09,2511,156.09,156.09,156.09,156.09
2024-01-16 12:51:00,153.35,1306,153.35,153.35,153.35,153.35
2024-01-16 12:52:00,144.92,185,144.92,144.92,144.92,144.92
2024-01-16 12:53:00,149.94,2019,149.94,149.94,149.94,149.94
2024-01-16 12:54:00,157.32,100,157.32,157.32,157.32,157.32
2024-01-16 12:55:00,150.37,560,150.37,150.37,150.37,150.37
2024-01-16 12:56:00,155.61,125,155.61,155.61,155.61,155.61
2024-01-16 12:57:00,154.93,674,154.93,154.93,154.93,154.93
2024-01-16 12:58:00,152.08,960,152.08,152.08,152.08,152.08
2024-01-16 12:59:00,151.28,301,151.28,151.28,151.28,151.28
2024-01-16 13:00:00,158.45,816,158.45,158.45,158.45,158.45
2024-01-16 13:01:00,149.7,100,149.7,149.7,149.7,149.7
2024-01-16 13:02:00,154.55,1666,154.55,154.55,154.55,154.55
2024-01-16 13:03:00,153.88,100,153.88,153.88,153.88,153.88
2024-01-16 13:04:00,155.89,549,155.89,155.89,155.89,155.89
2024-01-16 13:05:00,150.29,3764,150.29,150.29,150.29,150.29
2024-01-16 13:06:00,154.64,371,154.64,154.64,154.64,154.64
2024-01-16 13:07:00,153.72,466,153.72,153.72,153.72,153.72
2024-01-16 13:08:00,147.1,582,147.1,147.1,147.1,147.1
2024-01-16 13:09:00,148.24,3106,148.24,148.24,148.24,148.24
2024-01-16 13:10:00,152.57,326,152.57,152.57,152.57,152.57
2024-01-16 13:11:00,148.44,933,148.44,148.44,148.44,148.44
2024-01-16 13:12:00,154.08,2087,154.08,154.08,154.08,154.08
2024-01-16 13:13:00,154.06,346,154.06,154.06,154.06,154.06
2024-01-16 13:14:00,152.42,511,152.42,152.42,152.42,152.42
2024-01-16 13:15:00,148.03,176,148.03,148.03,148.03,148.03
2024-01-16 13:16:00,151.32,1413,151.32,151.32,151.32,151.32
2024-01-16 13:17:00,155.96,182,155.96,155.96,155.96,155.96
2024-01-16 13:18:00,150.82,2777,150.82,150.82,150.82,150.82
2024-01-16 13:19:00,153.78,626,153.78,153.78,153.78,153.78
2024-01-16 13:20:00,153.16,2422,153.16,153.16,153.16,153.16
2024-01-16 13:21:00,149.65,2298,149.65,149.65,149.65,149.65
2024-01-16 13:22:00,155.39,1206,155.39,155.39,155.39,155.39
2024-01-16 13:23:00,153.56,472,153.56,153.56,153.56,153.56
2024-01-16 13:24:00,151.36,554,151.36,151.36,151.36,151.36
2024-01-16 13:25:00,154.02,10000,154.02,154.02,154.02,154.02
2024-01-16 13:26:00,147.24,2773,147.24,147.24,147.24,147.24
2024-01-16 13:27:00,154.97,933,154.97,154.97,154.97,154.97
2024-01-16 13:28:00,147.9,3133,147.9,147.9,147.9,147.9
2024-01-16 13:29:00,145.16,5699,145.16,145.16,145.16,145.16
2024-01-16 13:30:00,157.36,100,157.36,157.36,157.36,157.36
2024-01-16 13:31:00,152.52,2697,152.52,152.52,152.52,152.52
2024-01-16 13:32:00,156.9,841,156.9,156.9,156.9,156.9
2024-01-16 13:33:00,153.69,429,153.69,153.69,153.69,153.69
2024-01-16 13:34:00,153.4,231,153.4,153.4,153.4,153.4
2024-01-16 13:35:00,154.03,1959,154.03,154.03,154.03,154.03
2024-01-16 13:36:00,147.25,6126,147.25,147.25,147.25,147.25
2024-01-16 13:37:00,147.4,537,147.4,147.4,147.4,147.4
2024-01-16 13:38:00,148.47,713,148.47,148.47,148.47,148.47
2024-01-16 13:39:00,153.34,1178,153.34,153.34,153.34,153.34
2024-01-16 13:40:00,150.56,100,150.56,150.56,150.56,150.56
2024-01-16 13:41:00,154.86,330,154.86,154.86,154.86,154.86
2024-01-16 13:42:00,154.65,1325,154.65,154.65,154.65,154.65
2024-01-16 13:43:00,153.53,2572,153.53,153.53,153.53,153.53
2024-01-16 13:44:00,154.27,2333,154.27,154.27,154.27,154.27
2024-01-16 13:45:00,151.4,292,151.4,151.4,151.4,151.4
2024-01-16 13:46:00,157.96,130,157.96,157.96,157.96,157.96
2024-01-16 13:47:00,146.61,2869,146.61,146.61,146.61,146.61
2024-01-16 13:48:00,156.68,1027,156.68,156.68,156.68,156.68
2024-01-16 13:49:00,151.03,789,151.03,151.03,151.03,151.03
2024-01-16 13:50:00,146.95,100,146.95,146.95,146.95,146.95
2024-01-16 13:51:00,158.57,121,158.57,158.57,158.57,158.57
2024-01-16 13:52:00,155.7,2010,155.7,155.7,155.7,155.7
2024-01-16 13:53:00,151.2,2188,151.2,151.2,151.2,151.2
2024-01-16 13:54:00,149.72,1925,149.72,149.72,149.72,149.72
2024-01-16 13:55:00,149.9,2135,149.9,149.9,149.9,149.9
2024-01-16 13:56:00,144.35,676,144.35,144.35,144.35,144.35
2024-01-16 13:57:00,149.09,622,149.09,149.09,149.09,149.09
2024-01-16 13:58:00,146.92,1870,146.92,146.92,146.92,146.92
2024-01-16 13:59:00,153.06,956,153.06,153.06,153.06,153.06
2024-01-16 14:00:00,155.04,100,155.04,155.04,155.04,155.04
2024-01-16 14:01:00,151.11,563,151.11,151.11,151.11,151.11
2024-01-16 14:02:00,151.12,2720,151.12,151.12,151.12,151.12
2024-01-16 14:03:00,154.12,186,154.12,154.12,154.12,154.12
2024-01-16 14:04:00,146.25,100,146.25,146.25,146.25,146.25
2024-01-16 14:05:00,150.74,1499,150.74,150.74,150.74,150.74
2024-01-16 14:06:00,158.19,432,158.19,158.19,158.19,158.19
2024-01-16 14:07:00,150.84,385,150.84,150.84,150.84,150.84
2024-01-16 14:08:00,152.42,1543,152.42,152.42,152.42,152.42
2024-01-16 14:09:00,149.83,437,149.83,149.83,149.83,149.83
2024-01-16 14:10:00,148.5,860,148.5,148.5,148.5,148.5
2024-01-16 14:11:00,148.35,626,148.35,148.35,148.35,148.35
2024-01-16 14:12:00,151.06,2499,151.06,151.06,151.06,151.06
2024-01-16 14:13:00,150.05,683,150.05,150.05,150.05,150.05
2024-01-16 14:14:00,148.37,485,148.37,148.37,148.37,148.37
2024-01-16 14:15:00,157.79,856,157.79,157.79,157.79,157.79
2024-01-16 14:16:00,150.29,100,150.29,150.29,150.29,150.29
2024-01-16 14:17:00,153.75,699,153.75,153.75,153.75,153.75
2024-01-16 14:18:00,154.64,4107,154.64,154.64,154.64,154.64
2024-01-16 14:19:00,155.88,131,155.88,155.88,155.88,155.88
2024-01-16 14:20:00,148.4,1234,148.4,148.4,148.4,148.4
2024-01-16 14:21:00,151.1,1968,151.1,151.1,151.1,151.1
2024-01-16 14:22:00,145.92,204,145.92,145.92,145.92,145.92
2024-01-16 14:23:00,155.53,3477,155.53,155.53,155.53,155.53
2024-01-16 14:24:00,151.58,3336,151.58,151.58,151.58,151.58
2024-01-16 14:25:00,152.11,585,152.11,152.11,152.11,152.11
2024-01-16 14:26:00,151.26,1334,151.26,151.26,151.26,151.26
2024-01-16 14:27:00,154.07,243,154.07,154.07,154.07,154.07
2024-01-16 14:28:00,150.91,1627,150.91,150.91,150.91,150.91
2024-01-16 14:29:00,148.48,2854,148.48,148.48,148.48,148.48
2024-01-16 14:30:00,151.22,1023,151.22,151.22,151.22,151.22
2024-01-16 14:31:00,152.67,1244,152.67,152.67,152.67,152.67
2024-01-16 14:32:00,147.26,100,147.26,147.26,147.26,147.26
2024-01-16 14:33:00,157.17,922,157.17,157.17,157.17,157.17
2024-01-16 14:34:00,150.54,298,150.54,150.54,150.54,150.54
2024-01-16 14:35:00,152.25,1745,152.25,152.25,152.25,152.25
2024-01-16 14:36:00,143.78,4074,143.78,143.78,143.78,143.78
2024-01-16 14:37:00,148.65,2890,148.65,148.65,148.65,148.65
2024-01-16 14:38:00,151.88,760,151.88,151.88,151.88,151.88
2024-01-16 14:39:00,151.11,100,151.11,151.11,151.11,151.11
2024-01-16 14:40:00,148.54,397,148.54,148.54,148.54,148.54
2024-01-16 14:41:00,147.74,326,147.74,147.74,147.74,147.74
2024-01-16 14:42:00,148.55,424,148.55,148.55,148.55,148.55
2024-01-16 14:43:00,150.29,2714,150.29,150.29,150.29,150.29
2024-01-16 14:44:00,147.7,1286,147.7,147.7,147.7,147.7
2024-01-16 14:45:00,151.39,3310,151.39,151.39,151.39,151.39
2024-01-16 14:46:00,149.4,3171,149.4,149.4,149.4,149.4
2024-01-16 14:47:00,149.5,599,149.5,149.5,149.5,149.5
2024-01-16 14:48:00,149.1,593,149.1,149.1,149.1,149.1
2024-01-16 14:49:00,149.1,695,149.1,149.1,149.1,149.1
2024-01-16 14:50:00,147.12,3150,147.12,147.12,147.12,147.12
